tconst,primaryTitle,genres,averageRating,startYear,nconst,primaryName,category,primaryProfession
tt0017104,La malcasada,Drama,3.5,1926,nm0052489,María Banquer,actress,actress
tt0020000,Hot Stuff,Comedy,6.2,1929,nm0052533,Larry Banthim,actor,actor
tt0009637,The Soul of Buddha,Romance,6.6,1918,nm0052765,Lori Bara,writer,"writer,actress,archive_footage"
tt0017128,Mother,Drama,7.4,1926,nm0053012,Vera Baranovskaya,actress,"actress,archive_footage"
tt0018066,The End of St. Petersburg,Drama,7.3,1927,nm0053012,Vera Baranovskaya,actress,"actress,archive_footage"
tt0019924,Giftgas,Drama,6.2,1929,nm0053012,Vera Baranovskaya,actress,"actress,archive_footage"
tt0003625,Anna Karenina,Drama,5.2,1914,nm0053031,Zoya Barantsevich,actress,"actress,writer"
tt0017266,Pilar Guerra,Drama,5.8,1926,nm0053068,Santiago Barat,actor,actor
tt0015213,The Cigarette Girl of Mosselprom,"Comedy,Romance",6.6,1924,nm0053092,Leonid Baratov,actor,"director,actor,miscellaneous"
tt0003637,Assunta Spina,Drama,6.2,1915,nm0053119,Giuseppe Barattolo,producer,"producer,executive"
tt0015138,Milionar pentru o zi,\N,8.0,1924,nm0053332,Nicolae Barbelian,cinematographer,"cinematographer,director,actor"
tt0011471,Miss Rovel,Short,4.9,1921,nm0053639,Charlotte Barbier-Krauss,actress,actress
tt0011612,Quatre-vingt-treize,"Drama,History",5.6,1921,nm0053639,Charlotte Barbier-Krauss,actress,actress
tt0016232,Poil de carotte,Drama,7.2,1925,nm0053639,Charlotte Barbier-Krauss,actress,actress
tt0019485,Le tourbillon de Paris,"Comedy,Drama",6.4,1928,nm0053660,Gina Barbieri,actress,actress
tt0007901,The Eternal Temptress,Drama,6.3,1917,nm0053686,Peter Barbierre,actor,actor
tt0003540,When the Earth Trembled,"Drama,Short,Thriller",5.6,1913,nm0053820,Edwin Barbour,writer,"actor,writer"
tt0004125,The House Next Door,Drama,2.7,1914,nm0053820,Edwin Barbour,actor,"actor,writer"
tt0002151,The Last Performance,"Drama,Short",4.9,1912,nm0054011,Carl Barcklind,actor,"actor,director,writer"
tt0003014,Ingeborg Holm,Drama,7.0,1913,nm0054011,Carl Barcklind,actor,"actor,director,writer"
tt0006484,Calles nya kläder,Short,4.1,1917,nm0054011,Carl Barcklind,actor,"actor,director,writer"
tt0007070,Ministerpresidenten,Drama,4.8,1916,nm0054011,Carl Barcklind,actor,"actor,director,writer"
tt0007116,Nattens barn,Drama,5.9,1916,nm0054011,Carl Barcklind,actor,"actor,director,writer"
tt0008130,In the Fetters of Darkness,Short,5.6,1917,nm0054011,Carl Barcklind,actor,"actor,director,writer"
tt0008348,Mysteriet natten till den 25:e,Short,4.9,1917,nm0054011,Carl Barcklind,actor,"actor,director,writer"
tt0008510,Revelj,Drama,5.5,1917,nm0054011,Carl Barcklind,actor,"actor,director,writer"
tt0009096,The Lighthouse Keeper's Daughter,Drama,5.6,1918,nm0054011,Carl Barcklind,actor,"actor,director,writer"
tt0015185,När millionerna rullar...,"Adventure,Drama",5.3,1924,nm0054011,Carl Barcklind,actor,"actor,director,writer"
tt0003616,Ambrose's Little Hatchet,"Comedy,Short",5.6,1915,nm0054036,Don Barclay,actor,"actor,miscellaneous,soundtrack"
tt0004887,Ambrose's Lofty Perch,"Comedy,Short",4.8,1915,nm0054036,Don Barclay,actor,"actor,miscellaneous,soundtrack"
tt0016338,She,"Adventure,Fantasy,Sci-Fi",5.6,1925,nm0054038,Dorothy Barclay,actress,actress
tt0016234,Constable Paulus' Easter Bomb,"Comedy,Drama",5.6,1925,nm0054044,Eric Barclay,actor,actor
tt0016384,Das Spielzeug von Paris,Drama,5.7,1925,nm0054044,Eric Barclay,actor,actor
tt0016847,Faust,"Drama,Fantasy,Horror",8.1,1926,nm0054044,Eric Barclay,actor,actor
tt0019267,The Little Match Girl,"Drama,Fantasy,Short",7.1,1928,nm0054044,Eric Barclay,actor,actor
tt0017918,The Gaucho,"Adventure,Romance",7.1,1927,nm0054060,Joan Barclay,actress,"actress,archive_footage"
tt0004593,The Sign of the Cross,Drama,5.9,1914,nm0054067,Lila Barclay,actress,actress
tt0018617,Across the Plains,Western,4.8,1928,nm0054071,Martha Barclay,actress,actress
tt0016230,The Pleasure Garden,"Drama,Romance",5.8,1925,nm0054123,Oliver Sandys,writer,"writer,actress"
tt0016394,Stage Struck,Comedy,6.8,1925,nm0054123,Oliver Sandys,actress,"writer,actress"
tt0019457,A Woman in the Night,"Drama,Romance",6.8,1928,nm0054123,Oliver Sandys,writer,"writer,actress"
tt0018379,7th Heaven,"Drama,Romance",7.6,1927,nm0054133,Ben Bard,actor,"actor,miscellaneous,soundtrack"
tt0018517,Two Flaming Youths,Comedy,6.2,1927,nm0054133,Ben Bard,actor,"actor,miscellaneous,soundtrack"
tt0018851,Dressed to Kill,"Comedy,Crime",6.5,1928,nm0054133,Ben Bard,actor,"actor,miscellaneous,soundtrack"
tt0015177,Husbands or Lovers,"Drama,Romance",6.1,1924,nm0054150,Maria Bard,actress,actress
tt0001852,John Farley's Redemption,"Drama,Short",4.1,1909,nm0054337,Camille Bardou,actor,actor
tt0002588,Zigomar contre Nick Carter,"Crime,Thriller",6.0,1912,nm0054337,Camille Bardou,actor,actor
tt0002656,Balaoo the Demon Baboon,"Horror,Short",5.4,1913,nm0054337,Camille Bardou,actor,actor
tt0006350,Alsace,Drama,4.5,1916,nm0054337,Camille Bardou,actor,actor
tt0018142,The Marriage of Mademoiselle Beulemans,Comedy,6.3,1927,nm0054435,Marcel Barencey,actor,actor
tt0019153,El mayorazgo de Basterretxe,Drama,5.0,1929,nm0054581,Víctor Barguilla,actor,actor
tt0002399,"Oh, You Ragtime!","Comedy,Short",4.1,1912,nm0054687,Mathilde Baring,actress,actress
tt0002465,Robin Hood,"Adventure,Drama,Romance",5.2,1912,nm0054687,Mathilde Baring,actress,actress
tt0019249,The Doctors' Women,Drama,6.1,1928,nm0054689,Norah Baring,actress,"actress,archive_footage"
tt0019509,Underground,"Drama,Romance",7.3,1928,nm0054689,Norah Baring,actress,"actress,archive_footage"
tt0017047,The Wings of a Serf,Drama,7.2,1926,nm0054718,Tatyana Barysheva,actress,actress
tt0018426,The Somme,War,5.9,1927,nm0054787,Geoffrey Barkas,writer,"director,writer,producer"
tt0018426,The Somme,War,5.9,1927,nm0054787,Geoffrey Barkas,editor,"director,writer,producer"
tt0019298,Q-Ships,"Drama,War",6.4,1928,nm0054787,Geoffrey Barkas,director,"director,writer,producer"
tt0006213,The Ventures of Marguerite,"Action,Adventure",2.7,1915,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0006213,The Ventures of Marguerite,"Action,Adventure",2.7,1915,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0007146,One Day,"Adventure,Drama,Romance",6.3,1916,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0009048,The Eyes of Mystery,Mystery,8.6,1918,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0009376,The Million Dollar Dollies,Comedy,6.9,1918,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0009704,Tinsel,Drama,6.6,1918,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0010822,Unknown Love,"Drama,War",6.2,1919,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0012006,Brother of the Bear,"Drama,Short",6.9,1921,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0012369,My Lady o' the Pines,"Drama,Short",7.0,1921,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0012879,Adam and Eva,Comedy,8.2,1923,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0012998,Captain Kidd,Adventure,3.8,1922,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0014039,The Fighting Blade,"Action,Adventure,Drama",5.8,1923,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0015015,Into the Net,"Action,Crime,Drama",6.0,1924,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0015714,The Crackerjack,Comedy,6.2,1925,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0015773,The Early Bird,Comedy,5.8,1925,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0016034,The Live Wire,"Comedy,Romance",6.8,1925,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0016689,The Brown Derby,Comedy,6.2,1926,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0017768,Combat,Adventure,5.6,1927,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0018274,The Potters,Comedy,5.4,1927,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0018349,Rubber Heels,Comedy,4.3,1927,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0018651,The Ape,"Horror,Mystery",4.1,1928,nm0054830,Bradley Barker,actor,"actor,director,writer"
tt0009482,Peck's Bad Girl,Comedy,6.8,1918,nm0054856,Corinne Barker,actress,actress
tt0010010,The Climbers,"Comedy,Drama",7.1,1919,nm0054856,Corinne Barker,actress,actress
tt0010183,The Golden Shower,Drama,5.4,1919,nm0054856,Corinne Barker,actress,actress
tt0011623,The Restless Sex,Drama,5.8,1920,nm0054856,Corinne Barker,actress,actress
tt0012136,Enchantment,Comedy,6.3,1921,nm0054856,Corinne Barker,actress,actress
tt0009425,Nelson,"Biography,Drama,Romance",6.8,1918,nm0054879,Eric Barker,actor,"actor,writer,archive_footage"
tt0009605,Sheba,Drama,7.5,1919,nm0054879,Eric Barker,actor,"actor,writer,archive_footage"
tt0010787,The Toilers,"Drama,Romance",6.2,1919,nm0054879,Eric Barker,actor,"actor,writer,archive_footage"
tt0000640,An Awful Moment,"Drama,Short",4.4,1908,nm0054884,Florence Barker,actress,"actress,writer"
tt0000826,Choosing a Husband,"Comedy,Short",4.4,1909,nm0054884,Florence Barker,actress,"actress,writer"
tt0000860,The Faded Lilies,"Drama,Short",4.6,1909,nm0054884,Florence Barker,actress,"actress,writer"
tt0000877,Getting Even,"Comedy,Short",4.6,1909,nm0054884,Florence Barker,actress,"actress,writer"
tt0000880,The Girls and Daddy,"Drama,Short",5.7,1909,nm0054884,Florence Barker,actress,"actress,writer"
tt0001029,The Salvation Army Lass,"Drama,Short",5.1,1909,nm0054884,Florence Barker,actress,"actress,writer"
tt0001103,An Affair of Hearts,"Comedy,Short",5.7,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001144,The Call,"Drama,Short",4.9,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001151,A Child's Faith,"Drama,Short",4.0,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001152,A Child's Impulse,"Drama,Short",5.5,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001165,The Course of True Love,"Drama,Short",4.4,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001176,The Dancing Girl of Butte,"Drama,Short",4.8,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001200,The Englishman and the Girl,"Comedy,Short",4.9,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001207,Faithful,"Drama,Short",5.4,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001236,The Gold Seekers,"Drama,Short",5.4,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001245,Her Terrible Ordeal,"Drama,Short",5.6,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001253,His Sister-in-Law,"Drama,Short",5.6,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001260,The Impalement,"Drama,Short",4.6,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001283,The Last Deal,"Drama,Short",6.1,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001303,The Man,"Drama,Short",6.0,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001319,A Midnight Cupid,"Comedy,Short",5.8,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001337,The Newlyweds,"Comedy,Short",5.7,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001340,The Oath and the Man,"Drama,Short",5.2,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001428,The Two Brothers,"Short,Western",5.3,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001443,A Victim of Jealousy,"Drama,Short",6.3,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001446,The Way of the World,"Drama,Short",5.8,1910,nm0054884,Florence Barker,actress,"actress,writer"
tt0001582,The Diamond Star,"Drama,Short",4.9,1911,nm0054884,Florence Barker,actress,"actress,writer"
tt0001671,His Daughter,"Drama,Short",5.1,1911,nm0054884,Florence Barker,actress,"actress,writer"
tt0001712,Jane Shore,\N,4.6,1911,nm0054884,Florence Barker,actress,"actress,writer"
tt0001949,The Two Paths,"Drama,Short",5.5,1911,nm0054884,Florence Barker,actress,"actress,writer"
tt0001989,A Wreath of Orange Blossoms,"Romance,Short",5.7,1911,nm0054884,Florence Barker,actress,"actress,writer"
tt0014726,The Boatswain's Mate,"Comedy,Short",7.6,1924,nm0054898,J. Edwards Barker,actor,actor
tt0003442,Tess of the D'Urbervilles,"Drama,Romance",5.5,1913,nm0054944,Mary Barker,actress,actress
tt0003657,The Bargain,Western,6.5,1914,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0004740,The Typhoon,Drama,4.9,1914,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0004838,The Wrath of the Gods,"Drama,Romance",5.9,1914,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0005149,The Coward,"Drama,History,War",6.0,1915,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0005193,The Devil,Drama,7.6,1915,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0005553,The Iron Strain,"Action,Adventure,Drama",4.5,1915,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0005832,On the Night Stage,"Adventure,Romance,Western",5.6,1915,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0006375,The Aryan,Western,6.1,1916,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0006517,Civilization,"Drama,War",5.9,1915,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0008022,Golden Rule Kate,Western,4.8,1917,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0008044,Happiness,"Comedy,Drama",6.6,1917,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0008131,The Iced Bullet,"Comedy,Mystery",6.8,1917,nm0054977,Reginald Barker,self,"director,writer,producer"
tt0008131,The Iced Bullet,"Comedy,Mystery",6.8,1917,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0008951,Carmen of the Klondike,"Adventure,Drama,Romance",5.0,1918,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0009960,The Brand,Adventure,7.0,1919,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0010032,The Crimson Gardenia,"Adventure,Drama",6.7,1919,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0010648,Rustlers,"Short,Western",4.3,1919,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0011091,Dangerous Days,Drama,6.3,1920,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0012227,Godless Men,Drama,5.7,1920,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0012227,Godless Men,Drama,5.7,1920,nm0054977,Reginald Barker,producer,"director,writer,producer"
tt0012706,Snowblind,Drama,6.4,1921,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0014024,The Eternal Struggle,"Crime,Drama,Western",6.6,1923,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0014715,Biff Bang Buddy,Western,7.6,1924,nm0054977,Reginald Barker,writer,"director,writer,producer"
tt0016523,The White Desert,Drama,7.4,1925,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0016880,The Flaming Forest,"Action,Drama,Romance",6.6,1926,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0017330,The Roaring Rider,Western,5.1,1926,nm0054977,Reginald Barker,writer,"director,writer,producer"
tt0019481,The Toilers,Drama,6.7,1928,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0019945,The Great Divide,"Musical,Romance,Western",5.1,1929,nm0054977,Reginald Barker,director,"director,writer,producer"
tt0001241,Hamlet,"Drama,Short",4.5,1910,nm0055011,William Barker,director,"cinematographer,producer,director"
tt0001241,Hamlet,"Drama,Short",4.5,1910,nm0055011,William Barker,producer,"cinematographer,producer,director"
tt0001241,Hamlet,"Drama,Short",4.5,1910,nm0055011,William Barker,cinematographer,"cinematographer,producer,director"
tt0001241,Hamlet,"Drama,Short",4.5,1910,nm0055011,William Barker,editor,"cinematographer,producer,director"
tt0001658,Henry VIII,"Drama,History,Short",5.9,1911,nm0055011,William Barker,director,"cinematographer,producer,director"
tt0001658,Henry VIII,"Drama,History,Short",5.9,1911,nm0055011,William Barker,producer,"cinematographer,producer,director"
tt0001658,Henry VIII,"Drama,History,Short",5.9,1911,nm0055011,William Barker,cinematographer,"cinematographer,producer,director"
tt0001658,Henry VIII,"Drama,History,Short",5.9,1911,nm0055011,William Barker,editor,"cinematographer,producer,director"
tt0002820,East Lynne,Drama,7.3,1913,nm0055011,William Barker,producer,"cinematographer,producer,director"
tt0003379,Sixty Years a Queen,Biography,3.3,1913,nm0055011,William Barker,producer,"cinematographer,producer,director"
tt0005562,The Eternal Strife,"Biography,Drama,History",4.5,1915,nm0055011,William Barker,producer,"cinematographer,producer,director"
tt0005562,The Eternal Strife,"Biography,Drama,History",4.5,1915,nm0055011,William Barker,cinematographer,"cinematographer,producer,director"
tt0007330,She,"Fantasy,Sci-Fi",3.5,1916,nm0055011,William Barker,director,"cinematographer,producer,director"
tt0007330,She,"Fantasy,Sci-Fi",3.5,1916,nm0055011,William Barker,producer,"cinematographer,producer,director"
tt0011361,Jackal,"Crime,Drama,Fantasy",6.4,1920,nm0055052,Arthur Barking,actor,"actor,assistant_director,art_director"
tt0007278,Rupert of Hentzau,"Drama,History",6.3,1915,nm0055251,Jeff Barlow,actor,actor
tt0008686,Tom Jones,Comedy,8.8,1917,nm0055251,Jeff Barlow,actor,actor
tt0011016,Bookworms,"Comedy,Short",5.9,1920,nm0055251,Jeff Barlow,actor,actor
tt0013925,Chu-Chin-Chow,"Adventure,Fantasy,Romance",6.2,1923,nm0055251,Jeff Barlow,actor,actor
tt0016989,The Ice Flood,"Action,Adventure,Drama",6.2,1926,nm0055259,Kitty Barlow,actress,actress
tt0010008,The Cinema Murder,Drama,8.1,1919,nm0055275,Reginald Barlow,actor,"actor,director"
tt0015689,Clothes Make the Pirate,Adventure,3.6,1925,nm0055275,Reginald Barlow,actor,"actor,director"
tt0013926,Circus Days,"Comedy,Drama",6.3,1923,nm0055294,William Barlow,actor,actor
tt0015881,Greed,"Drama,Thriller,Western",8.0,1924,nm0055294,William Barlow,actor,actor
tt0005960,The Regeneration,"Biography,Crime,Drama",6.8,1915,nm0055332,Peggy Barn,actress,actress
tt0011076,The County Fair,Drama,5.7,1920,nm0055381,Charles Barnard,writer,writer
tt0010330,Emerald of Death,Drama,6.4,1919,nm0055439,Margit Barnay,actress,"actress,archive_footage"
tt0010330,Emerald of Death,Drama,6.4,1919,nm0055439,Margit Barnay,actress,"actress,archive_footage"
tt0011654,Satanas,"Drama,Horror,Mystery",6.6,1919,nm0055439,Margit Barnay,actress,"actress,archive_footage"
tt0012885,Alexandra,Drama,5.9,1922,nm0055439,Margit Barnay,actress,"actress,archive_footage"
tt0017944,The Golf Nut,"Comedy,Short",5.6,1927,nm0055494,Anita Barnes,actress,actress
tt0018689,The Best Man,"Comedy,Short",6.2,1928,nm0055494,Anita Barnes,actress,actress
tt0018743,The Campus Carmen,"Comedy,Short",6.0,1928,nm0055494,Anita Barnes,actress,actress
tt0018744,The Campus Vamp,"Comedy,Short",5.4,1928,nm0055494,Anita Barnes,actress,actress
tt0018936,The Girl from Nowhere,"Comedy,Short",7.1,1928,nm0055494,Anita Barnes,actress,actress
tt0019032,Hubby's Weekend Trip,"Comedy,Short",7.4,1928,nm0055494,Anita Barnes,actress,actress
tt0019116,Love at First Flight,"Comedy,Short",5.9,1928,nm0055494,Anita Barnes,actress,actress
tt0019337,"Run, Girl, Run","Comedy,Short",5.7,1928,nm0055494,Anita Barnes,actress,actress
tt0019439,The Swim Princess,"Comedy,Short",7.2,1928,nm0055494,Anita Barnes,actress,actress
tt0019439,The Swim Princess,"Comedy,Short",7.2,1928,nm0055494,Anita Barnes,actress,actress
tt0016984,Hubby's Quiet Little Game,"Comedy,Short",6.9,1926,nm0055514,Billie Barnes,actress,actress
tt0005545,The Incorrigible Dukane,"Comedy,Romance,Short",6.8,1915,nm0055595,Freeman Barnes,actor,actor
tt0009766,Vive la France!,"Drama,War",5.5,1918,nm0055604,George Barnes,cinematographer,"cinematographer,camera_department"
tt0010045,Dangerous Hours,Drama,5.2,1919,nm0055604,George Barnes,cinematographer,"cinematographer,camera_department"
